qseqid,taxon_name,pident,db,sample_id,count
1_1112_13963_17116_lib_ATTGGC_tag_AGTCAT,Fucus distichus,100,genbank,ML0615,1
1_1112_17741_12634_lib_GGAACT_tag_ACAGTC,NA,100,local,ML0615,1
1_1112_19077_3028_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_1112_20847_4665_lib_ACATCG_tag_ACTAGC,,,,ML0615,6
1_1112_21498_6316_lib_ATTGGC_tag_ATGTCG,,,,ML0615,1
1_1112_28580_8668_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_1112_29041_15345_lib_TGACAT_tag_ACTAGC,,,,ML0615,8
1_1112_5373_15012_lib_GGAACT_tag_ACAGTC,,,,ML0615,6
1_1112_7003_18467_lib_ACATCG_tag_ACGTAT,Sarcodiotheca sp. 2gaudichaudii,99.361,genbank,ML0615,18
1_1113_10646_7266_lib_TGACAT_tag_ACTAGC,,,,ML0615,14
1_1113_10983_13453_lib_ATTGGC_tag_AGCTAG,,,,ML0615,26
1_1113_11363_19742_lib_GATCTG_tag_AGTCAT,NA,100,local,ML0615,1
1_1113_12742_7802_lib_GGACGG_tag_AGTCAT,,,,ML0615,1
1_1113_13148_17705_lib_ACATCG_tag_AGTCAT,Amphiascoides_sp._1,97.444,local,ML0615,1
1_1113_13272_6205_lib_TGACAT_tag_ACTAGC,,,,ML0615,9
1_1113_15456_10985_lib_ACATCG_tag_ACGTAT,,,,ML0615,72
1_1113_16274_14996_lib_GGAACT_tag_AGTCAT,,,,ML0615,351
1_1113_16545_16117_lib_ATTGGC_tag_AGTCAT,,,,ML0615,39
1_1113_17017_3649_lib_ATTGGC_tag_AGTCAT,,,,ML0615,51
1_1113_17333_13356_lib_ATTGGC_tag_ACAGTC,,,,ML0615,1
1_1113_20352_19831_lib_ACATCG_tag_ACGTAT,,,,ML0615,58
1_1113_20740_16307_lib_ACATCG_tag_ACGTAT,Harpacticus_obscurus-1,100,local,ML0615,163
1_1113_21441_22589_lib_CACTGT_tag_ATAGCA,,,,ML0615,807
1_1113_22001_4741_lib_ACATCG_tag_AGACGC,,,,ML0615,271
1_1113_22180_21958_lib_TGACAT_tag_ACTAGC,,,,ML0615,1
1_1113_23656_15816_lib_TGACAT_tag_ACTAGC,,,,ML0615,3
1_1113_24116_5771_lib_CACTGT_tag_AGACGC,,,,ML0615,1102
1_1113_8961_13289_lib_ACATCG_tag_ACAGTC,,,,ML0615,16
1_1114_10358_6481_lib_ATTGGC_tag_AGCTAG,,,,ML0615,1
1_1114_13560_3318_lib_ATTGGC_tag_AGCTAG,,,,ML0615,2
1_1114_13994_22463_lib_TGACAT_tag_ACTAGC,,,,ML0615,10
1_1114_22044_8160_lib_ACATCG_tag_AGACGC,,,,ML0615,18
1_1114_23694_24648_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_1114_23854_16484_lib_TGGTCA_tag_AGTGTA,Boltenia_villosa,99.361,local,ML0615,1
1_1114_24101_14757_lib_ATTGGC_tag_AGCTAG,,,,ML0615,5
1_1114_26232_21203_lib_ACATCG_tag_AGTCAT,Bugula pacifica,100,genbank,ML0615,5103
1_1115_10687_2937_lib_ACATCG_tag_ATCGAC,,,,ML0615,1
1_1115_12431_9133_lib_ACATCG_tag_ACAGTC,,,,ML0615,1
1_1115_13987_4794_lib_GGAACT_tag_AGACGC,,,,ML0615,24
1_1115_15574_13073_lib_TGACAT_tag_ACTAGC,,,,ML0615,3
1_1115_18474_15166_lib_GGAACT_tag_ACGTAT,Membranipora serrilamella,99.438,genbank,ML0615,5
1_1115_22287_22289_lib_ACATCG_tag_AGCTAG,Strongylocentrotus droebachiensis,100,genbank,ML0615,1
1_1115_22748_15436_lib_TGACAT_tag_ACTAGC,,,,ML0615,1
1_1115_23430_10107_lib_TGACAT_tag_ACTAGC,,,,ML0615,3
1_1115_24875_5015_lib_ACATCG_tag_ACAGTC,Euryte_sp._1,99.681,local,ML0615,46
1_1115_26731_19030_lib_GGAACT_tag_ACGTAT,,,,ML0615,474
1_1115_28153_9530_lib_ACATCG_tag_ATCGAC,,,,ML0615,1
1_1115_4632_8593_lib_ATTGGC_tag_AGTGTA,,,,ML0615,1
1_1115_5109_15288_lib_ACATCG_tag_ACAGTC,,,,ML0615,1
1_1115_5885_19222_lib_ACATCG_tag_ACGTAT,,,,ML0615,103
1_1115_6171_14638_lib_TGACAT_tag_ACTAGC,,,,ML0615,19
1_1115_8071_10432_lib_CACTGT_tag_AGACGC,,,,ML0615,6
1_1115_8274_17828_lib_ACATCG_tag_ATGTCG,Sarcodiotheca furcata,100,genbank,ML0615,2
1_1116_16040_6036_lib_ATTGGC_tag_AGTCAT,,,,ML0615,7
1_1116_19496_5963_lib_TGACAT_tag_ACTAGC,,,,ML0615,8
1_1116_19957_24561_lib_ACATCG_tag_AGTCAT,,,,ML0615,25
1_1116_28540_11833_lib_ATTGGC_tag_ACAGTC,uncultured Emiliania;Emiliania huxleyi,100,genbank,ML0615,19
1_1116_3024_14400_lib_GGAACT_tag_ACAGTC,,,,ML0615,2
1_1116_5127_16465_lib_ACATCG_tag_AGTCAT,Leathesia marina,100,genbank,ML0615,3
1_1116_7490_5119_lib_ACATCG_tag_AGCTAG,,,,ML0615,2
1_1117_19061_1661_lib_ATTGGC_tag_AGTCAT,,,,ML0615,63
1_1117_21375_23395_lib_ACATCG_tag_ACGTAT,,,,ML0615,2
1_1117_24351_6510_lib_CACTGT_tag_ACTAGC,,,,ML0615,1
1_1117_25580_10182_lib_ACATCG_tag_AGTCAT,NA,99.361,local,ML0615,1
1_1117_3335_16685_lib_ACATCG_tag_ATCGAC,,,,ML0615,1
1_1117_7013_16332_lib_ACATCG_tag_AGACGC,,,,ML0615,41
1_1117_8848_14968_lib_ACATCG_tag_ACAGTC,,,,ML0615,738
1_1118_10736_10343_lib_ACATCG_tag_ACGTAT,,,,ML0615,87
1_1118_10874_18109_lib_ACATCG_tag_ATGTCG,Tisbe_sp._3,99.677,local,ML0615,1
1_1118_13607_17303_lib_ACATCG_tag_ATGTCG,,,,ML0615,4
1_1118_14499_3149_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_1118_15081_3401_lib_ATTGGC_tag_AGCTAG,,,,ML0615,8
1_1118_15335_23955_lib_ACATCG_tag_ACGTAT,,,,ML0615,85
1_1118_15644_19234_lib_ATTGGC_tag_AGACGC,,,,ML0615,5
1_1118_17027_17454_lib_CACTGT_tag_AGACGC,,,,ML0615,6
1_1118_18960_4751_lib_ACATCG_tag_AGCTAG,,,,ML0615,3
1_1118_19050_13418_lib_GGACGG_tag_AGTCAT,Balanus glandula,99.663,genbank,ML0615,34
1_1118_19542_5585_lib_ACATCG_tag_ACGTAT,,,,ML0615,597
1_1118_19831_6036_lib_TTGACT_tag_ATAGCA,,,,ML0615,2
1_1118_22890_5456_lib_ACATCG_tag_ACAGTC,,,,ML0615,21
1_1118_24557_23418_lib_ACATCG_tag_AGTGTA,,,,ML0615,3
1_1118_26993_9219_lib_ATTGGC_tag_AGTCAT,,,,ML0615,568
1_1118_9131_8999_lib_ACATCG_tag_ACGTAT,,,,ML0615,16
1_1118_9376_22508_lib_ACATCG_tag_ATCGAC,,,,ML0615,2
1_1119_11229_20970_lib_ATTGGC_tag_AGACGC,,,,ML0615,4
1_1119_12769_8784_lib_ACATCG_tag_ATGTCG,,,,ML0615,1
1_1119_14239_11090_lib_ACATCG_tag_ATCGAC,Pycnococcus provasolii,100,genbank,ML0615,1
1_1119_14261_20922_lib_ATTGGC_tag_AGTCAT,,,,ML0615,1
1_1119_15028_6530_lib_ACATCG_tag_ACTAGC,,,,ML0615,2
1_1119_17341_17242_lib_ACATCG_tag_ATGTCG,,,,ML0615,1
1_1119_17665_9419_lib_ATTGGC_tag_AGTGTA,Aoroides_sp._1,98.083,local,ML0615,1
1_1119_17738_11002_lib_ACATCG_tag_AGACGC,,,,ML0615,1
1_1119_18051_16222_lib_ACATCG_tag_AGACGC,,,,ML0615,252
1_1119_19125_20652_lib_ACATCG_tag_ACGTAT,,,,ML0615,4
1_1119_21708_16019_lib_ACATCG_tag_ACGTAT,,,,ML0615,11
1_1119_22122_21804_lib_TGACAT_tag_ACTAGC,,,,ML0615,7
1_1119_26302_9560_lib_ACATCG_tag_AGACGC,,,,ML0615,1
1_1119_26510_14008_lib_ACATCG_tag_AGACGC,,,,ML0615,1
1_1119_3499_14615_lib_ACATCG_tag_AGCTAG,,,,ML0615,8
1_2101_15184_5358_lib_ATTGGC_tag_AGTGTA,,,,ML0615,1
1_2101_6773_11765_lib_TGACAT_tag_ACTAGC,,,,ML0615,9
1_2102_11314_9318_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2102_12558_2930_lib_GGAACT_tag_ACAGTC,,,,ML0615,2
1_2102_19047_4568_lib_ATTGGC_tag_ACAGTC,Membranipora membranacea,98.201,genbank,ML0615,1
1_2102_20277_21056_lib_TGACAT_tag_ACTAGC,,,,ML0615,3
1_2102_6937_5154_lib_ATTGGC_tag_AGTGTA,NA;NA,98.083,local,ML0615,52
1_2102_7280_11230_lib_CACTGT_tag_AGCTAG,,,,ML0615,2
1_2102_8707_9423_lib_ACATCG_tag_ACGTAT,,,,ML0615,20
1_2102_9705_14348_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_2103_18556_16930_lib_GATCTG_tag_AGCTAG,,,,ML0615,1
1_2103_20372_23405_lib_ACATCG_tag_AGCTAG,,,,ML0615,1
1_2103_22175_13030_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2103_5080_19316_lib_GGACGG_tag_AGTCAT,,,,ML0615,5
1_2104_14251_13217_lib_ATTGGC_tag_AGCTAG,,,,ML0615,3
1_2104_14590_15293_lib_CACTGT_tag_ATGTCG,,,,ML0615,1
1_2104_16680_12186_lib_ATTGGC_tag_AGTCAT,Membranipora membranacea,100,genbank,ML0615,4
1_2104_19507_12711_lib_TGACAT_tag_ACTAGC,Stauridiosarsia producta,99.361,genbank,ML0615,2
1_2104_20368_9921_lib_ACATCG_tag_AGTCAT,,,,ML0615,7
1_2104_23422_5696_lib_ACATCG_tag_AGACGC,,,,ML0615,2
1_2104_3463_17717_lib_ACATCG_tag_ACAGTC,Nemertea,98.403,local,ML0615,30
1_2104_5142_18032_lib_ACATCG_tag_ACGTAT,,,,ML0615,1
1_2104_5497_8341_lib_TGACAT_tag_ACTAGC,,,,ML0615,4
1_2104_5892_4185_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2105_17459_6833_lib_ACATCG_tag_AGCTAG,,,,ML0615,7
1_2106_10207_13454_lib_ACATCG_tag_AGACGC,,,,ML0615,19
1_2106_13885_1551_lib_ACATCG_tag_AGCTAG,,,,ML0615,3
1_2106_2010_10983_lib_ACATCG_tag_AGCTAG,,,,ML0615,1
1_2106_20675_17240_lib_ACATCG_tag_ACGTAT,,,,ML0615,2
1_2106_21209_6805_lib_TGACAT_tag_ACTAGC,,,,ML0615,3
1_2106_23461_16205_lib_CACTGT_tag_AGACGC,,,,ML0615,1
1_2106_26072_15999_lib_ATTGGC_tag_AGCTAG,,,,ML0615,92
1_2106_4337_12670_lib_ACATCG_tag_ACGTAT,,,,ML0615,7
1_2106_9813_23968_lib_TGACAT_tag_ACTAGC,Lacuna_vincta,99.677,local,ML0615,12
1_2107_10947_9603_lib_ACATCG_tag_ACGTAT,,,,ML0615,1
1_2107_13715_19986_lib_ACATCG_tag_AGTGTA,,,,ML0615,1
1_2107_14327_25028_lib_TGACAT_tag_ACTAGC,Lacuna_vincta,99.359,local,ML0615,2
1_2107_17872_5144_lib_ACATCG_tag_AGCTAG,,,,ML0615,26
1_2107_20186_17578_lib_TGACAT_tag_ACTAGC,,,,ML0615,9
1_2107_21456_13977_lib_ACATCG_tag_AGACGC,,,,ML0615,1
1_2107_22575_16909_lib_ACATCG_tag_ATGTCG,Hydractinia,100,local,ML0615,1
1_2107_2500_13046_lib_ACATCG_tag_AGACGC,NA;NA,100,local,ML0615,3755
1_2107_6809_18957_lib_ACATCG_tag_ACGTAT,,,,ML0615,35
1_2107_8496_17364_lib_TGACAT_tag_ACTAGC,Alia carinata,99.361,genbank,ML0615,2
1_2107_8989_20974_lib_TGACAT_tag_AGTGTA,,,,ML0615,1
1_2108_14370_14782_lib_ACATCG_tag_ATGTCG,,,,ML0615,2
1_2108_14511_21818_lib_TACAAG_tag_AGTCAT,,,,ML0615,3
1_2108_14994_6811_lib_ATTGGC_tag_AGTCAT,,,,ML0615,1
1_2108_16419_14045_lib_ACATCG_tag_ACTAGC,,,,ML0615,1
1_2108_17728_7224_lib_TGACAT_tag_ACTAGC,NA,98.083,local,ML0615,1
1_2108_18204_11226_lib_ACATCG_tag_ACAGTC,,,,ML0615,5
1_2108_20519_22861_lib_ACATCG_tag_ATGTCG,,,,ML0615,119
1_2108_24262_19006_lib_ATTGGC_tag_ACAGTC,Halichondria panicea,99.042,genbank,ML0615,6
1_2108_4281_15909_lib_TGACAT_tag_AGTGTA,,,,ML0615,1
1_2108_6087_16203_lib_ACATCG_tag_ACGTAT,,,,ML0615,4
1_2108_8662_22700_lib_CACTGT_tag_AGACGC,,,,ML0615,2
1_2109_10947_14186_lib_ACATCG_tag_ATAGCA,NA,98.722,local,ML0615,163
1_2109_15318_22446_lib_ACATCG_tag_ACAGTC,,,,ML0615,143
1_2109_20310_8234_lib_ACATCG_tag_ACTAGC,,,,ML0615,3
1_2109_20872_23357_lib_ATTGGC_tag_AGCTAG,,,,ML0615,1
1_2109_21404_24321_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2109_22170_11551_lib_ATTGGC_tag_ATAGCA,,,,ML0615,1
1_2109_23782_16493_lib_ATTGGC_tag_ACAGTC,Membranipora membranacea,99.64,genbank,ML0615,6
1_2109_6312_21083_lib_ACATCG_tag_ACGTAT,,,,ML0615,133
1_2109_6565_14262_lib_TGACAT_tag_AGACGC,,,,ML0615,1
1_2109_7611_12715_lib_ATTGGC_tag_AGTCAT,,,,ML0615,1
1_2110_10252_25013_lib_TGACAT_tag_ACTAGC,,,,ML0615,1
1_2110_10558_16122_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2110_13364_5346_lib_CACTGT_tag_ACGTAT,,,,ML0615,180
1_2110_25405_15098_lib_CACTGT_tag_AGACGC,,,,ML0615,10
1_2110_26521_10551_lib_ATTGGC_tag_AGTCAT,,,,ML0615,17
1_2110_6414_19927_lib_ACATCG_tag_AGACGC,Bougainvillia muscus,100,genbank,ML0615,2
1_2110_6716_18149_lib_TGACAT_tag_ACTAGC,NA,98.403,local,ML0615,2
1_2111_11924_9371_lib_ACATCG_tag_ACAGTC,Proceraea_nigropunctata_2,100,local,ML0615,7
1_2111_13915_10731_lib_ACATCG_tag_AGACGC,,,,ML0615,94
1_2111_14415_22020_lib_ATTGGC_tag_AGCTAG,NA,97.444,local,ML0615,1
1_2111_17503_12629_lib_CACTGT_tag_ATGTCG,,,,ML0615,16
1_2111_18804_24736_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_2111_22469_22839_lib_ACATCG_tag_ACGTAT,,,,ML0615,1
1_2111_3386_8895_lib_TTGACT_tag_ATGTCG,,,,ML0615,1
1_2111_3839_14365_lib_ATTGGC_tag_AGCTAG,,,,ML0615,2
1_2111_5907_13857_lib_TGACAT_tag_ACTAGC,Amphiascoides_sp._1,97.115,local,ML0615,1
1_2111_7546_17220_lib_CACTGT_tag_ACGTAT,,,,ML0615,1
1_2112_10083_7792_lib_ACATCG_tag_ACGTAT,,,,ML0615,3
1_2112_11512_16610_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_2112_13509_12983_lib_ACATCG_tag_ATGTCG,,,,ML0615,1
1_2112_15151_12196_lib_ACATCG_tag_AGACGC,Chaetoceros socialis,100,genbank,ML0615,7
1_2112_16077_7462_lib_ACATCG_tag_ATGTCG,,,,ML0615,2
1_2112_20965_9484_lib_TGACAT_tag_ACTAGC,,,,ML0615,6
1_2112_24476_12617_lib_ACATCG_tag_AGTCAT,,,,ML0615,1
1_2112_24564_5545_lib_TGACAT_tag_ACTAGC,,,,ML0615,1
1_2112_4183_14282_lib_ACATCG_tag_AGACGC,,,,ML0615,63
1_2113_13357_19712_lib_GGACGG_tag_AGACGC,Tisbe_sp._3,99.357,local,ML0615,2
1_2113_26163_19898_lib_ACATCG_tag_ACGTAT,,,,ML0615,2
1_2113_7816_22417_lib_ATTGGC_tag_AGTCAT,,,,ML0615,5
1_2114_11519_11659_lib_ACATCG_tag_ACTAGC,,,,ML0615,10
1_2114_11987_22870_lib_ACATCG_tag_ACAGTC,,,,ML0615,4
1_2114_12768_8947_lib_TGACAT_tag_ACTAGC,Bugula pacifica,100,genbank,ML0615,2
1_2114_20660_10218_lib_GGAACT_tag_ACTAGC,Plumularia setacea,97.125,genbank,ML0615,4
1_2114_24488_6138_lib_TGACAT_tag_ACTAGC,NA,97.115,local,ML0615,3
1_2115_16919_7549_lib_ACATCG_tag_ACAGTC,Metridium senile,100,genbank,ML0615,3
1_2115_21068_13187_lib_ACATCG_tag_ACGTAT,,,,ML0615,2
1_2115_21211_7070_lib_ACATCG_tag_ACAGTC,,,,ML0615,891
1_2115_3981_8765_lib_ATTGGC_tag_ACGTAT,,,,ML0615,24
1_2116_10864_11438_lib_ACATCG_tag_AGTCAT,,,,ML0615,5
1_2116_14597_21745_lib_ACATCG_tag_ACGTAT,,,,ML0615,1
1_2116_17052_14054_lib_GGAACT_tag_AGTGTA,,,,ML0615,1
1_2116_18666_13467_lib_ACATCG_tag_ATGTCG,,,,ML0615,1
1_2116_21286_21536_lib_GGAACT_tag_AGTCAT,,,,ML0615,50
1_2116_2723_8098_lib_CACTGT_tag_ACGTAT,,,,ML0615,1
1_2116_4599_14323_lib_ACATCG_tag_ATAGCA,,,,ML0615,1
1_2116_6451_13467_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2116_8139_9571_lib_ACATCG_tag_ACTAGC,Podosira stelligera,99.674,genbank,ML0615,241
1_2117_16007_10335_lib_ACATCG_tag_AGACGC,,,,ML0615,1
1_2117_1877_13404_lib_ACATCG_tag_ACAGTC,,,,ML0615,35
1_2117_22819_21806_lib_ATTGGC_tag_AGCTAG,,,,ML0615,1
1_2117_3990_13071_lib_ATTGGC_tag_AGACGC,,,,ML0615,1
1_2118_10521_18873_lib_ATTGGC_tag_AGTCAT,,,,ML0615,1
1_2118_15346_19460_lib_ACATCG_tag_ATCGAC,,,,ML0615,1
1_2118_18398_8916_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2119_10416_19859_lib_ATTGGC_tag_ATGTCG,,,,ML0615,4
1_2119_10944_4501_lib_TGACAT_tag_ACTAGC,,,,ML0615,2
1_2119_12378_18750_lib_ATTGGC_tag_AGACGC,,,,ML0615,1
1_2119_15423_13954_lib_ATTGGC_tag_AGTGTA,,,,ML0615,3
1_2119_16651_4486_lib_ATTGGC_tag_ATGTCG,,,,ML0615,2
1_2119_18424_22885_lib_ACATCG_tag_AGTCAT,Ectinosoma_melaniceps,98.403,local,ML0615,11
1_2119_20573_16829_lib_TGACAT_tag_ACTAGC,,,,ML0615,4
1_2119_20814_15774_lib_TGACAT_tag_ACTAGC,NA;NA,98.722,local,ML0615,2
1_2119_23372_13218_lib_ATTGGC_tag_ACAGTC,,,,ML0615,1
1_2119_4938_7809_lib_TGACAT_tag_ACTAGC,,,,ML0615,1
1_1101_10059_16674_lib_ACATCG_tag_ACAGTC,,,,ML0613,3
1_1101_10067_7869_lib_ATTGGC_tag_AGCTAG,NA,100,local,ML0613,27
1_1101_10081_21342_lib_ACATCG_tag_ACAGTC,NA;NA,100,local,ML0613,1
1_1101_10106_5805_lib_ACATCG_tag_ACGTAT,Euryte_sp._1,97.764,local,ML0613,51
1_1101_10120_21354_lib_ACATCG_tag_AGTCAT,Paralaophonte_sp._2,100,local,ML0613,1
1_1101_10134_17710_lib_ACATCG_tag_AGTCAT,,,,ML0613,46
1_1101_10192_15752_lib_ACATCG_tag_AGTCAT,,,,ML0613,32
1_1101_10331_9094_lib_ATTGGC_tag_ACTAGC,NA,99.357,local,ML0613,1
1_1101_10355_7656_lib_ACATCG_tag_AGACGC,Eupentacta_quinquesemita,99.681,local,ML0613,1832
1_1101_10488_9739_lib_TGACAT_tag_AGACGC,,,,ML0613,74
1_1101_10511_4754_lib_ATTGGC_tag_AGCTAG,,,,ML0613,1
1_1101_10554_19719_lib_ACATCG_tag_AGTCAT,,,,ML0613,10
1_1101_10666_2184_lib_ACATCG_tag_AGACGC,,,,ML0613,1
1_1101_10797_7886_lib_ATTGGC_tag_AGACGC,Manania gwilliami,99.677,genbank,ML0613,1
1_1101_10803_14591_lib_ACATCG_tag_ACGTAT,Amphiascopsis_cinctus,99.681,local,ML0613,41
1_1101_10829_8990_lib_ATTGGC_tag_ATCGAC,Ischyrocerus_sp._2,98.722,local,ML0613,3
1_1101_11044_12396_lib_ACATCG_tag_ACAGTC,,,,ML0613,601
1_1101_11062_4185_lib_GATCTG_tag_ACAGTC,Asterionellopsis glacialis,98,genbank,ML0613,1
1_1101_11175_17001_lib_ACATCG_tag_AGTCAT,,,,ML0613,84
1_1101_11778_24569_lib_ACATCG_tag_AGACGC,,,,ML0613,1119
1_1101_12053_1788_lib_ATTGGC_tag_AGTCAT,,,,ML0613,25
1_1101_12080_23143_lib_ACATCG_tag_AGACGC,,,,ML0613,89
1_1101_12165_24579_lib_ACATCG_tag_ACGTAT,Euryte_sp._1,98.403,local,ML0613,1
1_1101_12277_21932_lib_ACATCG_tag_ACGTAT,,,,ML0613,22
1_1101_12382_5432_lib_CACTGT_tag_AGCTAG,,,,ML0613,8
1_1101_12401_16546_lib_ACATCG_tag_ACAGTC,NA;NA,100,local,ML0613,2
1_1101_12459_7505_lib_ATTGGC_tag_ACAGTC,,,,ML0613,2
1_1101_12513_13881_lib_ACATCG_tag_AGTCAT,Platynereis sp. CMC02,100,genbank,ML0613,5
1_1101_12523_18671_lib_ACATCG_tag_ACAGTC,Psolidium_bidiscum,100,local,ML0613,5
1_1101_12759_22781_lib_ACATCG_tag_ACGTAT,,,,ML0613,2
1_1101_13194_24754_lib_ATTGGC_tag_AGACGC,,,,ML0613,7
1_1101_13431_22878_lib_TACAAG_tag_AGTCAT,,,,ML0613,3
1_1101_13600_3896_lib_ATTGGC_tag_AGCTAG,,,,ML0613,7
1_1101_13686_14491_lib_ACATCG_tag_ACGTAT,Euryte_sp._1,98.403,local,ML0613,4
1_1101_13723_18695_lib_ATTGGC_tag_ATCGAC,Membranipora membranacea,99.64,genbank,ML0613,6
1_1101_14122_10709_lib_ACATCG_tag_ACGTAT,,,,ML0613,29
1_1101_14251_10504_lib_ATTGGC_tag_ACTAGC,NA,98.714,local,ML0613,43
1_1101_14599_6036_lib_TGACAT_tag_AGACGC,Lacuna_vincta,99.677,local,ML0613,507
1_1101_14719_18949_lib_ACATCG_tag_ACAGTC,,,,ML0613,3
1_1101_14910_15997_lib_ACATCG_tag_ACGTAT,,,,ML0613,18
1_1101_15004_4341_lib_ACATCG_tag_AGTCAT,Lacuna_vincta,100,local,ML0613,5
1_1101_15007_19456_lib_ATTGGC_tag_AGCTAG,,,,ML0613,1
1_1101_15186_21998_lib_ATTGGC_tag_AGCTAG,,,,ML0613,6
1_1101_15220_10323_lib_ACATCG_tag_ACGTAT,,,,ML0613,1
1_1101_15262_9019_lib_ACATCG_tag_AGTCAT,Diosaccus_spinatus;Diosaccus_spinatus,99.681,local,ML0613,7
1_1101_15335_3590_lib_ACATCG_tag_ACAGTC,Ianiropsis,100,local,ML0613,6
1_1101_15358_17080_lib_ACATCG_tag_AGTCAT,,,,ML0613,3
1_1101_15386_9833_lib_ATTGGC_tag_AGTCAT,,,,ML0613,4
1_1101_15705_13795_lib_ACATCG_tag_ACGTAT,Amonardia_perturbata,100,local,ML0613,2746
1_1101_15778_8649_lib_ACATCG_tag_ATGTCG,,,,ML0613,60
1_1101_15848_8918_lib_ACATCG_tag_AGTCAT,,,,ML0613,4
1_1101_15876_16665_lib_TGACAT_tag_AGACGC,NA,99.042,local,ML0613,344
1_1101_16303_9456_lib_ACATCG_tag_ACAGTC,,,,ML0613,1
1_1101_16322_15058_lib_ACATCG_tag_AGTCAT,,,,ML0613,3
1_1101_16392_17925_lib_ACATCG_tag_ACGTAT,,,,ML0613,17
1_1101_16434_19083_lib_ACATCG_tag_ACGTAT,,,,ML0613,1
1_1101_16813_13687_lib_ACATCG_tag_AGTCAT,NA,100,local,ML0613,27
1_1101_16855_7415_lib_TTGACT_tag_ACTAGC,,,,ML0613,1
1_1101_16874_24291_lib_ACATCG_tag_AGTCAT,,,,ML0613,1
1_1101_17506_9689_lib_ACATCG_tag_ACGTAT,,,,ML0613,355
1_1101_17551_18639_lib_ACATCG_tag_ATCGAC,,,,ML0613,1
1_1101_17636_7008_lib_ATTGGC_tag_AGTCAT,,,,ML0613,3
1_1101_17883_16601_lib_TACAAG_tag_AGTGTA,,,,ML0613,1
1_1101_18041_11440_lib_ACATCG_tag_ACGTAT,,,,ML0613,3
1_1101_18136_22386_lib_TACAAG_tag_ATCGAC,,,,ML0613,1
1_1101_18315_9831_lib_ACATCG_tag_AGTCAT,Ectinosoma_melaniceps,99.681,local,ML0613,909
1_1101_18832_24604_lib_ACATCG_tag_AGTCAT,Lacuna_vincta,99.678,local,ML0613,154
1_1101_18965_3287_lib_ATTGGC_tag_ACTAGC,Haliclona sp. E GPM-2011,97.388,genbank,ML0613,1
1_1101_19677_23226_lib_ACATCG_tag_ACGTAT,,,,ML0613,20
1_1101_19762_18815_lib_ACATCG_tag_ACGTAT,,,,ML0613,3
1_1101_20230_21035_lib_ACATCG_tag_ACGTAT,,,,ML0613,1
1_1101_20292_15364_lib_ATTGGC_tag_AGCTAG,NA,97.764,local,ML0613,2
1_1101_20537_6748_lib_ACATCG_tag_AGACGC,Mytilus trossulus,100,genbank,ML0613,3397
1_1101_20920_24569_lib_ACATCG_tag_ACAGTC,NA,98.596,local,ML0613,65
1_1101_21014_22366_lib_ATTGGC_tag_AGCTAG,,,,ML0613,2
1_1101_21407_23196_lib_GGAACT_tag_ACAGTC,,,,ML0613,2
1_1101_21496_18277_lib_ACATCG_tag_ACAGTC,,,,ML0613,1
1_1101_21708_20909_lib_ACATCG_tag_AGACGC,,,,ML0613,49
1_1101_22172_3828_lib_TACAAG_tag_AGACGC,,,,ML0613,1
1_1101_22228_10157_lib_ATTGGC_tag_AGACGC,Cancer oregonensis,97.764,genbank,ML0613,10
1_1101_22298_2910_lib_ACATCG_tag_ACGTAT,,,,ML0613,12
1_1101_22368_13985_lib_ACATCG_tag_ACAGTC,Ditylum brightwellii,100,genbank,ML0613,1
1_1101_22566_2837_lib_ACATCG_tag_AGTCAT,Ameira_longipes,99.361,local,ML0613,9
1_1101_22831_18209_lib_ACATCG_tag_ACGTAT,,,,ML0613,2
1_1101_23282_5483_lib_ACATCG_tag_AGCTAG,,,,ML0613,1
1_1101_23708_13298_lib_ATTGGC_tag_AGACGC,Phascolosoma agassizii,100,genbank,ML0613,11
1_1101_23709_17451_lib_ACATCG_tag_AGTCAT,,,,ML0613,4
1_1101_23774_13543_lib_ACATCG_tag_ACGTAT,NA;NA;NA,100,local,ML0613,1
1_1101_24816_12383_lib_ACATCG_tag_AGTCAT,,,,ML0613,325
1_1101_24967_18423_lib_TACAAG_tag_AGACGC,,,,ML0613,2
1_1101_2570_12093_lib_ACATCG_tag_AGTCAT,NA,100,local,ML0613,15
1_1101_25727_19368_lib_ATTGGC_tag_AGCTAG,,,,ML0613,1
1_1101_26323_16826_lib_ACATCG_tag_AGTCAT,,,,ML0613,1196
